tic,source,class
259235315,training_set_em1,DSCT_BCEP
259235656,training_set_em1,CONTACT_ROT
259236809,added_myself,CONTACT_ROT
259238257,training_set_em1,CONTACT_ROT
259413333,tessv2,RRLYR_CEPH
259416672,added_myself,CONTACT_ROT
259427704,added_myself,DSCT_BCEP
259672065,tessv2,RRLYR_CEPH
259874436,added_myself,DSCT_BCEP
262881930,tessv2,RRLYR_CEPH
263931382,added_myself,INSTRUMENT/JUNK
263969389,training_set_em1,GDOR_SPB
264005191,tessv2,RRLYR_CEPH
264172446,training_set_em1,DSCT_BCEP
264172903,training_set_em1,GDOR_SPB
264216879,training_set_em1,DSCT_BCEP
264219023,training_set_em1,DSCT_BCEP
264219220,training_set_em1,CONTACT_ROT
264223070,training_set_em1,DSCT_BCEP
264248356,added_myself,INSTRUMENT/JUNK
264250408,training_set_em1,DSCT_BCEP
264253320,training_set_em1,DSCT_BCEP
264304016,training_set_em1,GDOR_SPB
264392963,added_myself,INSTRUMENT/JUNK
264400660,added_myself,SOLARLIKE
264506279,added_myself,SOLARLIKE
264507507,tessv1,CONTACT_ROT
264508409,tessv1,ECLIPSE
264508946,added_myself,INSTRUMENT/JUNK
264509538,tessv1,CONTACT_ROT
264895898,tessv2,RRLYR_CEPH
265505628,added_myself,CONTACT_ROT
265886293,added_myself,SOLARLIKE
266522592,added_myself,DSCT_BCEP
266522614,added_myself,SOLARLIKE
266523644,training_set_em1,DSCT_BCEP
266523981,tessv2,RRLYR_CEPH
266578382,added_myself,DSCT_BCEP
266644912,added_myself,INSTRUMENT/JUNK
266693760,added_myself,DSCT_BCEP
266696134,added_myself,CONTACT_ROT
267028144,added_myself,INSTRUMENT/JUNK
267036865,added_myself,INSTRUMENT/JUNK
267273420,added_myself,SOLARLIKE
267482939,training_set_em1,DSCT_BCEP
267542072,training_set_em1,GDOR_SPB
267543197,training_set_em1,GDOR_SPB
267569942,added_myself,INSTRUMENT/JUNK
267570225,added_myself,INSTRUMENT/JUNK
267570904,tessv1,GDOR_SPB
267666865,added_myself,INSTRUMENT/JUNK
267667291,added_myself,INSTRUMENT/JUNK
267667395,tessv1,SOLARLIKE
267667898,tessv1,ECLIPSE
267669741,tessv1,SOLARLIKE
267669817,tessv1,SOLARLIKE
267670977,added_myself,INSTRUMENT/JUNK
267671985,added_myself,INSTRUMENT/JUNK
267672057,added_myself,INSTRUMENT/JUNK
267672131,added_myself,INSTRUMENT/JUNK
267672180,tessv1,CONTACT_ROT
267672869,added_myself,INSTRUMENT/JUNK
267672925,added_myself,INSTRUMENT/JUNK
267673118,added_myself,INSTRUMENT/JUNK
267673605,added_myself,INSTRUMENT/JUNK
267744481,tessv1,APERIODIC
267744690,tessv1,DSCT_BCEP
267745065,added_myself,INSTRUMENT/JUNK
267745764,added_myself,INSTRUMENT/JUNK
267746514,tessv1,SOLARLIKE
267746542,tessv1,SOLARLIKE
267746920,tessv1,APERIODIC
267747012,added_myself,INSTRUMENT/JUNK
267749616,tessv1,CONTACT_ROT
267749697,tessv1,SOLARLIKE
267808239,tessv2,RRLYR_CEPH
267813367,training_set_em1,CONTACT_ROT
267815788,added_myself,CONTACT_ROT
267863223,tessv2,RRLYR_CEPH
267874278,added_myself,INSTRUMENT/JUNK
267879807,added_myself,INSTRUMENT/JUNK
267880342,added_myself,INSTRUMENT/JUNK
267981931,added_myself,SOLARLIKE
267989356,tessv1,CONTACT_ROT
267989488,added_myself,INSTRUMENT/JUNK
267990226,tessv1,CONTACT_ROT
267990885,added_myself,INSTRUMENT/JUNK
267991031,added_myself,INSTRUMENT/JUNK
267991261,added_myself,DSCT_BCEP
268052435,training_set_em1,DSCT_BCEP
268058008,tessv1,ECLIPSE
268058755,tessv1,SOLARLIKE
268058937,tessv1,ECLIPSE
268059072,tessv1,ECLIPSE
268059294,added_myself,CONTACT_ROT
268059419,added_myself,INSTRUMENT/JUNK
268060004,tessv1,CONTACT_ROT
268154870,tessv1,SOLARLIKE
268156013,tessv1,SOLARLIKE
268156187,tessv1,APERIODIC
268156601,tessv1,SOLARLIKE
268157671,tessv1,ECLIPSE
268158262,tessv1,APERIODIC
268158387,added_myself,SOLARLIKE
268158823,tessv1,DSCT_BCEP
268159058,tessv1,GDOR_SPB
268160101,tessv1,CONTACT_ROT
268163021,added_myself,SOLARLIKE
268164806,tessv1,APERIODIC
268165732,tessv1,APERIODIC
268165975,tessv1,CONTACT_ROT
268166607,tessv1,CONTACT_ROT
268167823,tessv1,APERIODIC
268167861,tessv1,DSCT_BCEP
268168027,tessv1,APERIODIC
268288408,tessv1,DSCT_BCEP
268288495,tessv1,DSCT_BCEP
268289462,tessv1,ECLIPSE
268298499,tessv1,ECLIPSE
268298750,tessv1,SOLARLIKE
268300298,tessv1,APERIODIC
268302473,tessv1,CONTACT_ROT
268304395,tessv1,APERIODIC
268304743,tessv1,DSCT_BCEP
268304932,tessv1,ECLIPSE
268305223,tessv1,DSCT_BCEP
268305489,tessv1,ECLIPSE
268305629,tessv1,DSCT_BCEP
268306516,tessv1,APERIODIC
268306777,tessv1,APERIODIC
268306804,added_myself,DSCT_BCEP
268307181,tessv1,APERIODIC
268308030,tessv1,ECLIPSE
268308365,tessv1,GDOR_SPB
268311269,tessv1,DSCT_BCEP
268311405,tessv1,APERIODIC
268380075,tessv1,ECLIPSE
268380299,tessv1,ECLIPSE
268380746,tessv1,CONTACT_ROT
268381049,tessv1,ECLIPSE
268381344,added_myself,INSTRUMENT/JUNK
268381590,added_myself,INSTRUMENT/JUNK
268381905,tessv1,ECLIPSE
268382149,added_myself,INSTRUMENT/JUNK
268382348,tessv1,GDOR_SPB
268382396,added_myself,INSTRUMENT/JUNK
268382936,tessv1,ECLIPSE
268382947,tessv1,ECLIPSE
268383780,tessv1,ECLIPSE
268384099,tessv1,CONTACT_ROT
268384149,added_myself,INSTRUMENT/JUNK
268385567,tessv1,CONTACT_ROT
268385911,added_myself,INSTRUMENT/JUNK
268386729,tessv1,ECLIPSE
268387218,added_myself,ECLIPSE
268387293,tessv1,SOLARLIKE
268388666,added_myself,DSCT_BCEP
268389286,tessv1,GDOR_SPB
268389800,tessv1,DSCT_BCEP
268391214,tessv1,CONTACT_ROT
268391281,tessv1,APERIODIC
268391839,tessv1,APERIODIC
268482640,tessv1,SOLARLIKE
268484415,tessv1,GDOR_SPB
268484749,tessv1,CONTACT_ROT
268485512,tessv1,DSCT_BCEP
268486851,tessv1,DSCT_BCEP
268490021,added_myself,SOLARLIKE
268493546,added_myself,ECLIPSE
268601423,added_myself,SOLARLIKE
268604214,tessv1,DSCT_BCEP
268604332,tessv1,CONTACT_ROT
268605537,tessv1,ECLIPSE
268605638,tessv1,APERIODIC
268606707,tessv1,CONTACT_ROT
268607281,tessv1,CONTACT_ROT
268607384,added_myself,CONTACT_ROT
268608081,tessv1,APERIODIC
268609211,tessv1,DSCT_BCEP
268610013,tessv1,ECLIPSE
268610540,tessv1,GDOR_SPB
268615320,added_myself,INSTRUMENT/JUNK
268704097,tessv1,ECLIPSE
268704157,tessv1,ECLIPSE
268706046,added_myself,INSTRUMENT/JUNK
268707061,added_myself,INSTRUMENT/JUNK
268707065,added_myself,INSTRUMENT/JUNK
268707998,added_myself,INSTRUMENT/JUNK
268708381,added_myself,INSTRUMENT/JUNK
268711251,tessv1,APERIODIC
268711288,tessv1,CONTACT_ROT
268712987,tessv1,ECLIPSE
268713979,tessv1,DSCT_BCEP
268714416,tessv1,APERIODIC
268821477,tessv1,APERIODIC
268821872,tessv1,GDOR_SPB
268823164,tessv1,DSCT_BCEP
268823873,tessv1,DSCT_BCEP
268823985,tessv1,GDOR_SPB
268824123,tessv1,GDOR_SPB
268825255,tessv1,APERIODIC
268825846,tessv1,APERIODIC
268826079,tessv1,DSCT_BCEP
268826822,tessv1,APERIODIC
268924604,tessv1,DSCT_BCEP
268924646,added_myself,SOLARLIKE
268924971,added_myself,DSCT_BCEP
268925195,added_myself,INSTRUMENT/JUNK
268925382,tessv1,APERIODIC
268926170,tessv1,APERIODIC
268929308,tessv1,APERIODIC
268932580,tessv1,CONTACT_ROT
268934915,tessv1,ECLIPSE
269022931,added_myself,INSTRUMENT/JUNK
269026644,tessv1,CONTACT_ROT
269027022,added_myself,INSTRUMENT/JUNK
269029623,tessv1,ECLIPSE
269030986,added_myself,INSTRUMENT/JUNK
269031095,tessv1,ECLIPSE
269031447,added_myself,INSTRUMENT/JUNK
269032762,added_myself,SOLARLIKE
269034780,tessv1,DSCT_BCEP
269038179,tessv1,APERIODIC
269038198,tessv1,DSCT_BCEP
269119222,tessv1,APERIODIC
269119273,tessv1,APERIODIC
269119615,tessv1,CONTACT_ROT
269120974,tessv1,CONTACT_ROT
269121651,tessv1,APERIODIC
269121756,added_myself,INSTRUMENT/JUNK
269123135,tessv1,APERIODIC
269123911,tessv1,DSCT_BCEP
269263397,tessv1,APERIODIC
269264193,tessv1,GDOR_SPB
269264461,tessv1,ECLIPSE
269265189,added_myself,SOLARLIKE
269266896,tessv1,APERIODIC
269267602,tessv1,GDOR_SPB
269268892,tessv1,APERIODIC
269269620,tessv1,CONTACT_ROT
269359414,added_myself,SOLARLIKE
269365966,added_myself,INSTRUMENT/JUNK
269367408,added_myself,INSTRUMENT/JUNK
269367912,added_myself,INSTRUMENT/JUNK
269370615,added_myself,DSCT_BCEP
269573717,added_myself,INSTRUMENT/JUNK
269581924,added_myself,SOLARLIKE
269597732,added_myself,ECLIPSE
269598007,training_set_em1,DSCT_BCEP
269598225,training_set_em1,DSCT_BCEP
269663477,training_set_em1,DSCT_BCEP
269663868,added_myself,SOLARLIKE
270493349,tessv2,RRLYR_CEPH
270494308,training_set_em1,GDOR_SPB
270515877,tessv1,GDOR_SPB
270517432,tessv1,ECLIPSE
270518202,tessv1,ECLIPSE
270518335,tessv1,DSCT_BCEP
270518400,tessv1,APERIODIC
270518462,tessv1,CONTACT_ROT
270519961,tessv1,APERIODIC
270520056,tessv1,APERIODIC
270520325,tessv1,DSCT_BCEP
270521449,tessv1,APERIODIC
270521495,tessv1,APERIODIC
270521793,tessv1,CONTACT_ROT
270523896,tessv1,APERIODIC
270524123,added_myself,DSCT_BCEP
270524959,added_myself,INSTRUMENT/JUNK
270524977,tessv1,DSCT_BCEP
270525282,tessv1,CONTACT_ROT
270525372,tessv1,ECLIPSE
270525542,tessv1,DSCT_BCEP
270525633,tessv1,APERIODIC
270526738,tessv2,RRLYR_CEPH
270609859,tessv1,SOLARLIKE
270610430,tessv1,APERIODIC
270611385,tessv1,APERIODIC
270611389,tessv1,DSCT_BCEP
270611536,tessv1,DSCT_BCEP
270611800,tessv1,DSCT_BCEP
270612524,added_myself,SOLARLIKE
270614760,tessv1,APERIODIC
270614828,tessv1,DSCT_BCEP
270615502,tessv1,APERIODIC
270615564,tessv1,GDOR_SPB
270615728,tessv1,ECLIPSE
270615849,tessv1,ECLIPSE
270616030,tessv1,APERIODIC
270616245,tessv1,ECLIPSE
270616399,tessv1,APERIODIC
270616815,tessv1,ECLIPSE
270617011,tessv1,CONTACT_ROT
270617134,tessv1,GDOR_SPB
270617230,added_myself,INSTRUMENT/JUNK
270617396,added_myself,INSTRUMENT/JUNK
270617514,tessv1,DSCT_BCEP
270618455,tessv1,CONTACT_ROT
270695549,added_myself,DSCT_BCEP
270696922,tessv1,APERIODIC
270696935,tessv1,APERIODIC
270697556,tessv1,SOLARLIKE
270697579,tessv1,APERIODIC
270698539,tessv1,APERIODIC
270698968,tessv1,APERIODIC
270698973,tessv1,DSCT_BCEP
270698994,tessv1,APERIODIC
270699092,tessv1,APERIODIC
270700225,added_myself,INSTRUMENT/JUNK
270700608,tessv1,ECLIPSE
270700622,tessv1,CONTACT_ROT
270701042,tessv1,APERIODIC
270706113,tessv1,SOLARLIKE
270706323,tessv1,APERIODIC
270706751,tessv1,DSCT_BCEP
270707022,tessv1,ECLIPSE
270779991,tessv1,DSCT_BCEP
270781773,tessv1,DSCT_BCEP
270782071,tessv1,DSCT_BCEP
270786014,tessv1,APERIODIC
270786214,tessv1,DSCT_BCEP
270786522,tessv1,APERIODIC
270786806,tessv1,DSCT_BCEP
270786882,tessv1,SOLARLIKE
270786958,tessv1,SOLARLIKE
270787391,tessv1,CONTACT_ROT
270787465,tessv1,APERIODIC
270787694,tessv1,DSCT_BCEP
270788111,tessv1,APERIODIC
270788623,tessv1,GDOR_SPB
270788778,tessv1,SOLARLIKE
270788955,tessv1,CONTACT_ROT
270789647,tessv1,APERIODIC
270789999,tessv1,DSCT_BCEP
270790319,tessv1,CONTACT_ROT
270790366,tessv1,SOLARLIKE
270790975,tessv1,APERIODIC
270853434,tessv1,GDOR_SPB
270853937,added_myself,INSTRUMENT/JUNK
270854120,tessv1,APERIODIC
270854940,tessv1,CONTACT_ROT
270855029,tessv1,APERIODIC
270856672,tessv1,APERIODIC
270856748,tessv1,GDOR_SPB
270856871,tessv1,DSCT_BCEP
270857631,tessv1,GDOR_SPB
270857904,tessv1,DSCT_BCEP
270858133,tessv1,APERIODIC
270858181,tessv1,GDOR_SPB
270859878,tessv1,DSCT_BCEP
270860179,tessv1,SOLARLIKE
270860255,tessv1,APERIODIC
270861472,added_myself,INSTRUMENT/JUNK
270863324,tessv1,APERIODIC
270863693,tessv1,APERIODIC
270863956,tessv1,SOLARLIKE
270864138,tessv1,CONTACT_ROT
270864283,tessv1,ECLIPSE
270864377,tessv1,DSCT_BCEP
270948016,tessv1,CONTACT_ROT
270948911,tessv1,SOLARLIKE
270951746,tessv1,CONTACT_ROT
270951925,tessv1,APERIODIC
270952208,tessv1,DSCT_BCEP
270952434,tessv1,APERIODIC
270952799,tessv1,DSCT_BCEP
270953037,tessv1,ECLIPSE
270954017,added_myself,INSTRUMENT/JUNK
270954572,tessv1,APERIODIC
270954893,tessv1,APERIODIC
270955071,tessv1,CONTACT_ROT
270957093,tessv1,SOLARLIKE
270957336,tessv1,GDOR_SPB
270957464,tessv1,CONTACT_ROT
270957478,tessv1,APERIODIC
270957513,tessv1,DSCT_BCEP
270957530,tessv1,DSCT_BCEP
270957548,tessv1,DSCT_BCEP
270957586,tessv1,CONTACT_ROT
270957658,tessv1,DSCT_BCEP
270957685,tessv1,DSCT_BCEP
270957730,tessv1,DSCT_BCEP
270957972,tessv1,DSCT_BCEP
270958336,tessv1,SOLARLIKE
270959188,tessv1,CONTACT_ROT
270959251,tessv1,APERIODIC
271040165,tessv1,CONTACT_ROT
271040482,tessv1,ECLIPSE
271040695,tessv1,DSCT_BCEP
271040900,tessv1,DSCT_BCEP
271040947,tessv1,ECLIPSE
271041505,tessv1,DSCT_BCEP
271041511,tessv1,DSCT_BCEP
271042297,tessv1,APERIODIC
271042405,tessv1,GDOR_SPB
271043446,tessv1,ECLIPSE
271044027,tessv1,CONTACT_ROT
271047463,tessv1,CONTACT_ROT
271047747,tessv1,CONTACT_ROT
271047903,tessv1,GDOR_SPB
271049866,added_myself,INSTRUMENT/JUNK
271050901,added_myself,INSTRUMENT/JUNK
271051433,tessv1,CONTACT_ROT
271051767,tessv1,DSCT_BCEP
271051946,tessv1,SOLARLIKE
271156424,added_myself,SOLARLIKE
271158392,tessv1,SOLARLIKE
271158743,tessv1,CONTACT_ROT
271159310,tessv1,DSCT_BCEP
271159475,tessv1,APERIODIC
271160111,tessv1,APERIODIC
271161022,added_myself,ECLIPSE
271161090,added_myself,INSTRUMENT/JUNK
271163018,tessv1,APERIODIC
271163096,tessv1,CONTACT_ROT
271163935,tessv1,APERIODIC
271164241,tessv1,GDOR_SPB
271164567,added_myself,INSTRUMENT/JUNK
271164883,tessv1,GDOR_SPB
271165834,tessv1,DSCT_BCEP
271165993,tessv1,CONTACT_ROT
271166260,tessv1,CONTACT_ROT
271166402,added_myself,INSTRUMENT/JUNK
271168269,added_myself,SOLARLIKE
271252474,tessv1,APERIODIC
271253310,tessv1,SOLARLIKE
271253525,tessv1,SOLARLIKE
271253937,tessv1,APERIODIC
271254213,tessv1,APERIODIC
271255844,tessv1,DSCT_BCEP
271256241,tessv1,APERIODIC
271258463,added_myself,SOLARLIKE
271259124,tessv1,APERIODIC
271260878,tessv1,DSCT_BCEP
271261195,tessv1,GDOR_SPB
271261509,tessv1,GDOR_SPB
271261905,tessv1,GDOR_SPB
271263941,added_myself,INSTRUMENT/JUNK
271265234,tessv1,APERIODIC
271347051,tessv1,CONTACT_ROT
271347372,tessv1,GDOR_SPB
271347608,tessv1,APERIODIC
271347629,tessv1,DSCT_BCEP
271348720,tessv1,GDOR_SPB
271348878,tessv1,DSCT_BCEP
271348967,tessv1,APERIODIC
271350470,tessv1,APERIODIC
271352011,tessv1,CONTACT_ROT
271353408,tessv1,CONTACT_ROT
271353853,tessv1,DSCT_BCEP
271354017,tessv1,APERIODIC
271354277,tessv1,SOLARLIKE
271354390,tessv1,CONTACT_ROT
271354678,tessv1,SOLARLIKE
271356182,tessv1,APERIODIC
271356199,tessv1,CONTACT_ROT
271356249,tessv1,SOLARLIKE
271356614,added_myself,INSTRUMENT/JUNK
271356943,added_myself,INSTRUMENT/JUNK
271423638,tessv1,CONTACT_ROT
271425472,tessv1,DSCT_BCEP
271425494,tessv1,APERIODIC
271426421,tessv1,CONTACT_ROT
271426544,tessv1,APERIODIC
271427044,tessv1,APERIODIC
271428111,tessv1,DSCT_BCEP
271428310,tessv1,APERIODIC
271428843,added_myself,SOLARLIKE
271429592,tessv1,DSCT_BCEP
271429754,tessv1,CONTACT_ROT
271431264,tessv1,APERIODIC
271432447,tessv1,APERIODIC
271433003,tessv1,DSCT_BCEP
271433805,tessv1,DSCT_BCEP
271434386,tessv1,CONTACT_ROT
271539232,tessv1,CONTACT_ROT
271539287,tessv1,CONTACT_ROT
271539362,tessv1,APERIODIC
271539948,added_myself,SOLARLIKE
271540316,tessv1,APERIODIC
271540749,tessv1,APERIODIC
271541351,tessv1,CONTACT_ROT
271541970,tessv1,ECLIPSE
271542149,tessv1,APERIODIC
271542474,tessv1,APERIODIC
271542522,tessv1,GDOR_SPB
271542846,tessv1,APERIODIC
271542951,tessv1,ECLIPSE
271543710,added_myself,INSTRUMENT/JUNK
271544252,added_myself,SOLARLIKE
271544539,tessv1,CONTACT_ROT
271544764,tessv1,DSCT_BCEP
271545183,tessv1,ECLIPSE
271546174,tessv1,DSCT_BCEP
271546271,tessv1,APERIODIC
271546353,tessv1,SOLARLIKE
271547896,tessv1,ECLIPSE
271548664,added_myself,CONTACT_ROT
271661621,tessv1,CONTACT_ROT
271661698,tessv1,SOLARLIKE
271662512,tessv1,SOLARLIKE
271662851,tessv1,APERIODIC
271663125,tessv1,ECLIPSE
271663453,tessv1,DSCT_BCEP
271666640,tessv1,ECLIPSE
271667271,tessv1,APERIODIC
271667661,tessv1,DSCT_BCEP
271667739,tessv1,APERIODIC
271668037,tessv1,SOLARLIKE
271668526,added_myself,INSTRUMENT/JUNK
271668678,tessv1,SOLARLIKE
271668967,tessv1,ECLIPSE
271669118,tessv1,CONTACT_ROT
271671189,tessv1,CONTACT_ROT
271671507,tessv1,DSCT_BCEP
271671688,tessv1,ECLIPSE
271751633,tessv1,GDOR_SPB
271752272,tessv1,DSCT_BCEP
271755518,tessv1,APERIODIC
271755674,tessv1,CONTACT_ROT
271756826,added_myself,SOLARLIKE
271760058,tessv1,SOLARLIKE
271760753,tessv1,RRLYR_CEPH
271761105,tessv1,APERIODIC
271762125,tessv1,DSCT_BCEP
271762215,added_myself,CONTACT_ROT
271762237,tessv1,CONTACT_ROT
271763236,tessv1,CONTACT_ROT
271764120,added_myself,INSTRUMENT/JUNK
271765766,added_myself,SOLARLIKE
271768106,tessv1,CONTACT_ROT
271768228,tessv1,DSCT_BCEP
271769374,tessv1,DSCT_BCEP
271769391,tessv1,APERIODIC
271769526,tessv1,APERIODIC
271771621,added_myself,SOLARLIKE
271771797,added_myself,SOLARLIKE
271772177,tessv1,CONTACT_ROT
271772410,tessv1,APERIODIC
271772747,tessv1,CONTACT_ROT
271773462,tessv1,APERIODIC
271773721,tessv1,ECLIPSE
271773922,tessv1,CONTACT_ROT
271873895,tessv1,SOLARLIKE
271874373,tessv1,SOLARLIKE
271874538,tessv1,CONTACT_ROT
271875069,added_myself,INSTRUMENT/JUNK
271875623,added_myself,CONTACT_ROT
271877539,added_myself,INSTRUMENT/JUNK
271877841,tessv1,ECLIPSE
271880730,tessv1,DSCT_BCEP
271881053,tessv1,SOLARLIKE
271881277,tessv1,APERIODIC
271882245,tessv1,CONTACT_ROT
271884729,tessv1,SOLARLIKE
271885132,tessv1,DSCT_BCEP
271885964,tessv1,CONTACT_ROT
271886241,tessv1,DSCT_BCEP
271956960,added_myself,DSCT_BCEP
271957001,tessv1,DSCT_BCEP
271957852,tessv1,ECLIPSE
271957866,tessv1,GDOR_SPB
271958272,tessv1,CONTACT_ROT
271958799,added_myself,ECLIPSE
271958882,tessv1,APERIODIC
271959553,tessv1,DSCT_BCEP
271960586,tessv1,ECLIPSE
271960811,tessv1,CONTACT_ROT
271961013,added_myself,SOLARLIKE
271961038,added_myself,SOLARLIKE
271961560,tessv1,ECLIPSE
271961859,added_myself,INSTRUMENT/JUNK
271963243,tessv1,DSCT_BCEP
271963589,added_myself,CONTACT_ROT
271963774,added_myself,SOLARLIKE
271963940,tessv1,APERIODIC
271964500,tessv1,APERIODIC
271964557,tessv1,APERIODIC
271967010,tessv1,APERIODIC
271967202,tessv1,CONTACT_ROT
271967215,tessv1,DSCT_BCEP
271967246,added_myself,DSCT_BCEP
271968132,added_myself,INSTRUMENT/JUNK
271968896,tessv1,CONTACT_ROT
271968921,tessv1,APERIODIC
271970375,tessv1,APERIODIC
271970611,added_myself,SOLARLIKE
272071804,tessv1,APERIODIC
272071998,tessv1,ECLIPSE
272073161,added_myself,DSCT_BCEP
272073571,tessv1,CONTACT_ROT
272073730,tessv1,DSCT_BCEP
272074133,tessv1,DSCT_BCEP
272074664,tessv1,ECLIPSE
272074861,tessv1,CONTACT_ROT
272075120,tessv1,CONTACT_ROT
272075171,added_myself,SOLARLIKE
272075522,added_myself,ECLIPSE
272075892,added_myself,INSTRUMENT/JUNK
272079784,added_myself,INSTRUMENT/JUNK
272079818,tessv1,CONTACT_ROT
272079853,tessv1,GDOR_SPB
272083821,tessv1,DSCT_BCEP
272083928,tessv1,APERIODIC
272084190,tessv1,APERIODIC
272084600,tessv1,SOLARLIKE
272084767,added_myself,SOLARLIKE
272084985,tessv1,ECLIPSE
272173638,tessv1,SOLARLIKE
272173761,tessv1,SOLARLIKE
272174841,tessv1,APERIODIC
272175501,tessv1,GDOR_SPB
272175658,tessv1,DSCT_BCEP
272175816,tessv1,APERIODIC
272176519,added_myself,SOLARLIKE
272176884,tessv1,CONTACT_ROT
272178307,tessv1,DSCT_BCEP
272179220,tessv1,ECLIPSE
272179657,tessv1,ECLIPSE
272179914,tessv1,SOLARLIKE
272182717,tessv1,CONTACT_ROT
272183229,tessv1,DSCT_BCEP
272183404,tessv1,CONTACT_ROT
272270418,tessv1,GDOR_SPB
272271986,tessv1,ECLIPSE
272272212,tessv1,GDOR_SPB
272272592,added_myself,CONTACT_ROT
272272734,tessv1,DSCT_BCEP
272273354,tessv1,APERIODIC
272273398,tessv1,ECLIPSE
272275448,tessv1,GDOR_SPB
272275793,added_myself,INSTRUMENT/JUNK
272281217,tessv1,SOLARLIKE
272281679,tessv1,SOLARLIKE
272282390,tessv1,CONTACT_ROT
272363591,tessv1,GDOR_SPB
272364632,added_myself,SOLARLIKE
272366647,tessv1,APERIODIC
272367416,added_myself,SOLARLIKE
272368354,tessv1,GDOR_SPB
272368540,tessv1,APERIODIC
272369157,tessv1,APERIODIC
272370555,tessv1,DSCT_BCEP
272370636,tessv1,DSCT_BCEP
272371169,tessv1,APERIODIC
272371720,tessv1,DSCT_BCEP
272372067,added_myself,SOLARLIKE
272372852,tessv1,SOLARLIKE
272374826,tessv1,APERIODIC
272374894,tessv1,APERIODIC
272375552,tessv1,APERIODIC
272375709,tessv1,DSCT_BCEP
272375892,tessv1,ECLIPSE
272376068,tessv1,CONTACT_ROT
272485089,tessv1,APERIODIC
272485287,tessv1,DSCT_BCEP
272485319,tessv1,CONTACT_ROT
272487072,tessv1,APERIODIC
272487208,tessv1,GDOR_SPB
272487334,tessv1,DSCT_BCEP
272487856,tessv1,ECLIPSE
272488553,tessv1,SOLARLIKE
272489100,tessv1,ECLIPSE
272489524,tessv1,APERIODIC
272489559,tessv1,DSCT_BCEP
272490164,tessv1,ECLIPSE
272490653,tessv1,ECLIPSE
272491348,tessv1,APERIODIC
272491956,tessv1,APERIODIC
272492006,tessv1,APERIODIC
272492098,tessv1,GDOR_SPB
272495047,added_myself,INSTRUMENT/JUNK
272496539,tessv1,SOLARLIKE
272565944,added_myself,INSTRUMENT/JUNK
272596414,tessv1,ECLIPSE
272597369,added_myself,SOLARLIKE
272598011,tessv1,CONTACT_ROT
272598128,added_myself,INSTRUMENT/JUNK
272598185,tessv1,CONTACT_ROT
272598447,tessv1,ECLIPSE
272599075,tessv1,SOLARLIKE
272599093,added_myself,SOLARLIKE
272600222,tessv1,ECLIPSE
272600680,tessv1,ECLIPSE
272601952,tessv1,SOLARLIKE
272605775,tessv1,RRLYR_CEPH
272605946,added_myself,INSTRUMENT/JUNK
272606147,tessv1,APERIODIC
272606902,tessv1,SOLARLIKE
272607205,tessv1,ECLIPSE
272607777,tessv1,APERIODIC
272607873,tessv1,SOLARLIKE
272608151,tessv1,DSCT_BCEP
272608232,tessv1,APERIODIC
272608514,added_myself,DSCT_BCEP
272609094,tessv1,APERIODIC
272609853,tessv1,SOLARLIKE
272650711,added_myself,SOLARLIKE
272651106,training_set_em1,GDOR_SPB
272651324,training_set_em1,GDOR_SPB
272672404,training_set_em1,GDOR_SPB
272702570,training_set_em1,DSCT_BCEP
272705791,added_myself,ECLIPSE
272706985,added_myself,SOLARLIKE
272707302,tessv1,CONTACT_ROT
272707473,tessv1,APERIODIC
