label,path
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0016-0000000258551121_tess_v01_llc\hlsp_qlp_tess_ffi_s0016-0000000258551121_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000258551121_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000258551121_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000258551121_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000258551121_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000258551121_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000258551121_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000258551121_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000258551121_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000258551121_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000258551121_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000258551121_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000258551121_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000258551121_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000258551121_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000258700817_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000258700817_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000258700817_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000258700817_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0016-0000000258700817_tess_v01_llc\hlsp_qlp_tess_ffi_s0016-0000000258700817_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000258700817_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000258700817_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000258700817_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000258700817_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000258700817_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000258700817_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000258700817_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000258700817_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000258700817_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000258700817_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000258700817_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000258700817_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000258700817_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000258700817_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000258700817_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000258700817_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000258700817_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000258700817_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000258752918_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000258752918_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000258752918_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000258752918_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000258760132_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000258760132_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000258760132_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000258760132_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000258762179_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000258762179_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000258762179_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000258762179_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000258773721_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000258773721_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000258773721_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000258773721_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0016-0000000258773721_tess_v01_llc\hlsp_qlp_tess_ffi_s0016-0000000258773721_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000258773721_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000258773721_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000258773721_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000258773721_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000258773721_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000258773721_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000258773721_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000258773721_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000258773721_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000258773721_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000258773721_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000258773721_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000258773721_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000258773721_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000258773721_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000258773721_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000258773721_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000258773721_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000258773721_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000258773721_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000258799679_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000258799679_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000258799679_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000258799679_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0016-0000000258799679_tess_v01_llc\hlsp_qlp_tess_ffi_s0016-0000000258799679_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000258799679_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000258799679_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000258799679_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000258799679_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000258799679_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000258799679_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000258799679_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000258799679_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000258799679_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000258799679_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000258799679_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000258799679_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000258799679_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000258799679_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000258799679_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000258799679_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000258799679_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000258799679_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000258800263_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000258800263_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000258800263_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000258800263_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0016-0000000258800263_tess_v01_llc\hlsp_qlp_tess_ffi_s0016-0000000258800263_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000258800263_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000258800263_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000258800263_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000258800263_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000258800263_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000258800263_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000258800263_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000258800263_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000258800263_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000258800263_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000258800263_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000258800263_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000258800263_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000258800263_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000258800263_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000258800263_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000258800454_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000258800454_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000258800454_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000258800454_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0016-0000000258800454_tess_v01_llc\hlsp_qlp_tess_ffi_s0016-0000000258800454_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000258800454_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000258800454_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000258800454_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000258800454_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000258800454_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000258800454_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000258800454_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000258800454_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000258800454_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000258800454_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000258800454_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000258800454_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000258800454_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000258800454_tess_v01_llc.fits
INSTRUMENT/JUNK,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000258800454_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000258800454_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000258801882_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000258801882_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000258801882_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000258801882_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0016-0000000258801882_tess_v01_llc\hlsp_qlp_tess_ffi_s0016-0000000258801882_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000258801882_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000258801882_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000258801882_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000258801882_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000258801882_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000258801882_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000258801882_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000258801882_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000258801882_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000258801882_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000258801882_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000258801882_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000258801882_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000258801882_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000258801882_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000258801882_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000258803847_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000258803847_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000258803847_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000258803847_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0016-0000000258803847_tess_v01_llc\hlsp_qlp_tess_ffi_s0016-0000000258803847_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000258803847_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000258803847_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000258803847_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000258803847_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000258803847_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000258803847_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000258803847_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000258803847_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000258803847_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000258803847_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000258803847_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000258803847_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000258803847_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000258803847_tess_v01_llc.fits
CONTACT_ROT,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000258803847_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000258803847_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000258803900_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000258803900_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000258803900_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000258803900_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0016-0000000258803900_tess_v01_llc\hlsp_qlp_tess_ffi_s0016-0000000258803900_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000258803900_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000258803900_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000258803900_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000258803900_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000258803900_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000258803900_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000258803900_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000258803900_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000258803900_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000258803900_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000258803900_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000258803900_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000258803900_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000258803900_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000258803900_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000258803900_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0026-0000000258803900_tess_v01_llc\hlsp_qlp_tess_ffi_s0026-0000000258803900_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0014-0000000258827801_tess_v01_llc\hlsp_qlp_tess_ffi_s0014-0000000258827801_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0015-0000000258827801_tess_v01_llc\hlsp_qlp_tess_ffi_s0015-0000000258827801_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0016-0000000258827801_tess_v01_llc\hlsp_qlp_tess_ffi_s0016-0000000258827801_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0017-0000000258827801_tess_v01_llc\hlsp_qlp_tess_ffi_s0017-0000000258827801_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0018-0000000258827801_tess_v01_llc\hlsp_qlp_tess_ffi_s0018-0000000258827801_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0019-0000000258827801_tess_v01_llc\hlsp_qlp_tess_ffi_s0019-0000000258827801_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0020-0000000258827801_tess_v01_llc\hlsp_qlp_tess_ffi_s0020-0000000258827801_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0021-0000000258827801_tess_v01_llc\hlsp_qlp_tess_ffi_s0021-0000000258827801_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0022-0000000258827801_tess_v01_llc\hlsp_qlp_tess_ffi_s0022-0000000258827801_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0023-0000000258827801_tess_v01_llc\hlsp_qlp_tess_ffi_s0023-0000000258827801_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0024-0000000258827801_tess_v01_llc\hlsp_qlp_tess_ffi_s0024-0000000258827801_tess_v01_llc.fits
DSCT_BCEP,lightcurves_raw\tessv4_test\batch_21\mastDownload\HLSP\hlsp_qlp_tess_ffi_s0025-0000000258827801_tess_v01_llc\hlsp_qlp_tess_ffi_s0025-0000000258827801_tess_v01_llc.fits
